"team","season","opponent","year","month","day","teamscore","opponentscore","location","overtime"
"Grand Canyon","2014-15","Western Colo.",2014,11,19,76,52,"Home",0
"Grand Canyon","2014-15","Austin Peay",2014,11,22,77,84,"Away",0
"Grand Canyon","2014-15","Northern Ky.",2014,11,28,45,52,"Neutral",0
"Grand Canyon","2014-15","Navy",2014,11,29,51,60,"Away",0
"Grand Canyon","2014-15","New Orleans",2014,12,3,59,57,"Home",0
"Grand Canyon","2014-15","Nevada",2014,12,7,52,64,"Home",0
"Grand Canyon","2014-15","Northern Colo.",2014,12,10,47,66,"Away",0
"Grand Canyon","2014-15","Oral Roberts",2014,12,12,54,51,"Away",0
"Grand Canyon","2014-15","Louisville",2014,12,18,51,65,"Home",0
"Grand Canyon","2014-15","North Dakota St.",2014,12,21,69,54,"Home",0
"Grand Canyon","2014-15","UIW",2014,12,30,72,67,"Away",0
"Grand Canyon","2014-15","San Diego Christian",2015,1,3,87,44,"Home",0
"Grand Canyon","2014-15","CSU Bakersfield",2015,1,10,67,90,"Away",0
"Grand Canyon","2014-15","Utah Valley",2015,1,17,50,52,"Away",0
"Grand Canyon","2014-15","New Mexico St.",2015,1,22,62,74,"Home",0
"Grand Canyon","2014-15","UTRGV",2015,1,24,69,54,"Home",0
"Grand Canyon","2014-15","Kansas City",2015,1,29,65,59,"Away",0
"Grand Canyon","2014-15","Chicago St.",2015,1,31,76,51,"Away",0
"Grand Canyon","2014-15","Seattle U",2015,2,5,56,59,"Home",0
"Grand Canyon","2014-15","CSU Bakersfield",2015,2,7,60,65,"Home",0
"Grand Canyon","2014-15","Utah Valley",2015,2,14,60,50,"Home",0
"Grand Canyon","2014-15","UTRGV",2015,2,19,75,63,"Away",0
"Grand Canyon","2014-15","New Mexico St.",2015,2,21,60,61,"Away",0
"Grand Canyon","2014-15","Chicago St.",2015,2,26,73,49,"Home",0
"Grand Canyon","2014-15","Kansas City",2015,2,28,57,42,"Home",0
"Grand Canyon","2014-15","Seattle U",2015,3,7,43,46,"Away",0
"UC Riverside","2014-15","Santa Clara",2014,11,14,80,69,"Home",0
"UC Riverside","2014-15","San Jose St.",2014,11,20,100,80,"Home",0
"UC Riverside","2014-15","San Francisco",2014,11,22,66,53,"Home",0
"UC Riverside","2014-15","SFA",2014,11,28,90,62,"Neutral",0
"UC Riverside","2014-15","New Mexico",2014,11,29,70,62,"Away",0
"UC Riverside","2014-15","Fresno St.",2014,12,4,61,73,"Away",0
"UC Riverside","2014-15","CSU Bakersfield",2014,12,6,65,66,"Away",0
"UC Riverside","2014-15","UCLA",2014,12,10,43,57,"Away",0
"UC Riverside","2014-15","LMU (CA)",2014,12,13,81,55,"Away",0
"UC Riverside","2014-15","Washington",2014,12,20,71,74,"Home",0
"UC Riverside","2014-15","San Diego St.",2014,12,23,64,54,"Home",0
"UC Riverside","2014-15","Brown",2014,12,29,79,65,"Neutral",0
"UC Riverside","2014-15","Iowa St.",2014,12,30,54,71,"Away",0
"UC Riverside","2014-15","Kansas City",2015,1,3,81,38,"Home",0
"UC Riverside","2014-15","Cal St. Fullerton",2015,1,8,49,58,"Away",0
"UC Riverside","2014-15","UC Irvine",2015,1,10,71,58,"Home",0
"UC Riverside","2014-15","UC Davis",2015,1,15,61,70,"Away",0
"UC Riverside","2014-15","Hawaii",2015,1,17,58,69,"Away",0
"UC Riverside","2014-15","UC Santa Barbara",2015,1,22,89,74,"Home",0
"UC Riverside","2014-15","Cal Poly",2015,1,24,82,78,"Home",0
"UC Riverside","2014-15","CSUN",2015,1,29,68,56,"Away",0
"UC Riverside","2014-15","Cal St. Fullerton",2015,2,5,77,69,"Home",0
"UC Riverside","2014-15","Long Beach St.",2015,2,7,80,74,"Home",0
"UC Riverside","2014-15","Hawaii",2015,2,12,69,72,"Home",0
"UC Riverside","2014-15","UC Irvine",2015,2,14,72,76,"Away",1
"UC Riverside","2014-15","UC Santa Barbara",2015,2,19,71,65,"Away",0
"UC Riverside","2014-15","Cal Poly",2015,2,21,68,70,"Away",0
"UC Riverside","2014-15","CSUN",2015,2,28,70,88,"Home",0
"UC Riverside","2014-15","UC Davis",2015,3,5,61,56,"Home",0
"UC Riverside","2014-15","Long Beach St.",2015,3,7,66,76,"Away",0
"UC Riverside","2014-15","Cal St. Fullerton",2015,3,10,59,71,"Away",0
"Campbell","2014-15","Pfeiffer",2014,11,14,89,61,"Home",0
"Campbell","2014-15","N.C. Central",2014,11,17,65,60,"Home",0
"Campbell","2014-15","UNCW",2014,11,19,80,89,"Away",0
"Campbell","2014-15","Mount St. Mary's",2014,11,21,60,42,"Home",0
"Campbell","2014-15","Western Caro.",2014,11,24,57,67,"Away",0
"Campbell","2014-15","Winthrop",2014,12,2,59,61,"Away",0
"Campbell","2014-15","Charleston So.",2014,12,13,69,65,"Away",0
"Campbell","2014-15","Brevard",2014,12,15,72,51,"Home",0
"Campbell","2014-15","Elon",2014,12,17,51,77,"Home",0
"Campbell","2014-15","Stetson",2014,12,19,63,76,"Away",0
"Campbell","2014-15","Bethune-Cookman",2014,12,20,66,55,"Neutral",0
"Campbell","2014-15","Presbyterian",2014,12,30,58,45,"Home",0
"Campbell","2014-15","Longwood",2015,1,3,65,58,"Away",0
"Campbell","2014-15","High Point",2015,1,5,59,79,"Away",0
"Campbell","2014-15","UNC Asheville",2015,1,10,60,55,"Home",0
"Campbell","2014-15","Gardner-Webb",2015,1,13,75,74,"Home",0
"Campbell","2014-15","Radford",2015,1,17,65,62,"Home",1
"Campbell","2014-15","Coastal Carolina",2015,1,20,40,50,"Away",0
"Campbell","2014-15","Liberty",2015,1,24,40,64,"Away",0
"Campbell","2014-15","Presbyterian",2015,1,27,42,51,"Away",0
"Campbell","2014-15","Longwood",2015,1,31,68,56,"Home",0
"Campbell","2014-15","Winthrop",2015,2,2,62,52,"Home",0
"Campbell","2014-15","Charleston So.",2015,2,5,61,47,"Home",0
"Campbell","2014-15","UNC Asheville",2015,2,10,56,51,"Away",0
"Campbell","2014-15","High Point",2015,2,14,64,61,"Home",0
"Campbell","2014-15","Gardner-Webb",2015,2,17,72,62,"Away",0
"Campbell","2014-15","Radford",2015,2,21,43,67,"Away",0
"Campbell","2014-15","Coastal Carolina",2015,2,24,78,69,"Home",0
"Campbell","2014-15","Liberty",2015,2,28,57,64,"Home",0
"Campbell","2014-15","Winthrop",2015,3,5,65,52,"Neutral",0
"Campbell","2014-15","Liberty",2015,3,7,43,71,"Neutral",0
"Kennesaw St.","2014-15","Col. of Charleston",2014,11,14,68,61,"Home",0
"Kennesaw St.","2014-15","Tennessee St.",2014,11,17,65,56,"Away",0
"Kennesaw St.","2014-15","Georgia Tech",2014,11,19,48,77,"Away",0
"Kennesaw St.","2014-15","Ga. Southern",2014,11,22,72,51,"Away",0
"Kennesaw St.","2014-15","Seton Hall",2014,11,26,74,77,"Away",0
"Kennesaw St.","2014-15","Columbia",2014,11,29,66,62,"Away",0
"Kennesaw St.","2014-15","Georgia St.",2014,12,3,73,64,"Away",0
"Kennesaw St.","2014-15","Murray St.",2014,12,6,65,60,"Home",0
"Kennesaw St.","2014-15","Jacksonville St.",2014,12,13,67,65,"Home",1
"Kennesaw St.","2014-15","Mercer",2014,12,16,76,56,"Away",0
"Kennesaw St.","2014-15","Gardner-Webb",2014,12,20,50,47,"Home",0
"Kennesaw St.","2014-15","Xavier",2014,12,22,61,60,"Home",0
"Kennesaw St.","2014-15","Alabama A&M",2014,12,29,66,73,"Away",0
"Kennesaw St.","2014-15","Florida A&M",2015,1,2,79,58,"Home",0
"Kennesaw St.","2014-15","Mercer",2015,1,6,44,54,"Home",0
"Kennesaw St.","2014-15","USC Upstate",2015,1,10,72,63,"Away",0
"Kennesaw St.","2014-15","Northern Ky.",2015,1,14,66,58,"Home",0
"Kennesaw St.","2014-15","Lipscomb",2015,1,17,61,79,"Away",0
"Kennesaw St.","2014-15","Stetson",2015,1,22,64,75,"Away",0
"Kennesaw St.","2014-15","FGCU",2015,1,24,47,61,"Away",0
"Kennesaw St.","2014-15","North Florida",2015,1,29,46,40,"Home",0
"Kennesaw St.","2014-15","Jacksonville",2015,1,31,64,78,"Home",0
"Kennesaw St.","2014-15","USC Upstate",2015,2,7,67,55,"Home",0
"Kennesaw St.","2014-15","Jacksonville",2015,2,12,70,73,"Away",0
"Kennesaw St.","2014-15","North Florida",2015,2,14,64,52,"Away",0
"Kennesaw St.","2014-15","FGCU",2015,2,19,60,71,"Home",0
"Kennesaw St.","2014-15","Stetson",2015,2,21,58,70,"Home",0
"Kennesaw St.","2014-15","Northern Ky.",2015,2,25,61,68,"Away",0
"Kennesaw St.","2014-15","Lipscomb",2015,2,28,75,57,"Home",0
"Kennesaw St.","2014-15","Jacksonville",2015,3,6,54,55,"Away",0
"Canisius","2014-15","St. Bonaventure",2014,11,14,46,62,"Away",0
"Canisius","2014-15","Bryant",2014,11,21,68,71,"Away",0
"Canisius","2014-15","Albany (NY)",2014,11,26,59,64,"Home",0
"Canisius","2014-15","Saint Francis (PA)",2014,11,30,87,74,"Away",0
"Canisius","2014-15","Manhattan",2014,12,5,55,44,"Home",0
"Canisius","2014-15","Saint Peter's",2014,12,7,75,50,"Home",0
"Canisius","2014-15","Binghamton",2014,12,11,91,75,"Home",0
"Canisius","2014-15","Youngstown St.",2014,12,13,48,80,"Home",0
"Canisius","2014-15","Syracuse",2014,12,16,37,70,"Away",0
"Canisius","2014-15","Michigan",2014,12,19,43,79,"Away",0
"Canisius","2014-15","Buffalo",2014,12,29,55,72,"Home",0
"Canisius","2014-15","Manhattan",2015,1,2,56,45,"Away",0
"Canisius","2014-15","Iona",2015,1,4,75,85,"Away",0
"Canisius","2014-15","Quinnipiac",2015,1,9,66,86,"Home",0
"Canisius","2014-15","Siena",2015,1,11,70,71,"Home",0
"Canisius","2014-15","Marist",2015,1,16,64,74,"Away",0
"Canisius","2014-15","Saint Peter's",2015,1,18,57,45,"Away",0
"Canisius","2014-15","Niagara",2015,1,21,66,55,"Away",1
"Canisius","2014-15","Iona",2015,1,25,62,80,"Home",0
"Canisius","2014-15","Monmouth",2015,1,30,75,58,"Away",0
"Canisius","2014-15","Rider",2015,2,1,51,52,"Away",0
"Canisius","2014-15","Fairfield",2015,2,5,54,63,"Home",0
"Canisius","2014-15","Marist",2015,2,7,49,63,"Home",0
"Canisius","2014-15","Fairfield",2015,2,13,58,61,"Away",0
"Canisius","2014-15","Quinnipiac",2015,2,15,85,88,"Away",1
"Canisius","2014-15","Rider",2015,2,20,56,58,"Home",0
"Canisius","2014-15","Monmouth",2015,2,22,62,49,"Home",0
"Canisius","2014-15","Niagara",2015,2,24,65,59,"Home",0
"Canisius","2014-15","Siena",2015,2,27,54,58,"Away",0
"Canisius","2014-15","Monmouth",2015,3,5,56,68,"Neutral",0
"Central Conn. St.","2014-15","Hofstra",2014,11,14,71,66,"Away",1
"Central Conn. St.","2014-15","Hartford",2014,11,17,63,75,"Home",0
"Central Conn. St.","2014-15","Siena",2014,11,19,57,79,"Away",0
"Central Conn. St.","2014-15","UMass Lowell",2014,11,22,81,58,"Away",0
"Central Conn. St.","2014-15","Vermont",2014,11,25,77,75,"Home",1
"Central Conn. St.","2014-15","New Hampshire",2014,11,30,64,58,"Away",0
"Central Conn. St.","2014-15","Maine",2014,12,3,58,72,"Home",0
"Central Conn. St.","2014-15","Rhode Island",2014,12,6,46,58,"Away",0
"Central Conn. St.","2014-15","Fordham",2014,12,9,36,72,"Home",0
"Central Conn. St.","2014-15","Army West Point",2014,12,13,60,74,"Home",0
"Central Conn. St.","2014-15","Syracuse",2014,12,30,43,74,"Away",0
"Central Conn. St.","2014-15","Fairleigh Dickinson",2015,1,3,82,53,"Home",0
"Central Conn. St.","2014-15","Sacred Heart",2015,1,5,62,49,"Away",0
"Central Conn. St.","2014-15","Robert Morris",2015,1,10,63,46,"Home",0
"Central Conn. St.","2014-15","Mount St. Mary's",2015,1,12,50,54,"Away",0
"Central Conn. St.","2014-15","Bryant",2015,1,17,70,59,"Home",0
"Central Conn. St.","2014-15","LIU",2015,1,19,75,70,"Home",0
"Central Conn. St.","2014-15","Wagner",2015,1,24,77,61,"Home",0
"Central Conn. St.","2014-15","St. Francis Brooklyn",2015,1,26,51,49,"Away",0
"Central Conn. St.","2014-15","Wagner",2015,1,31,83,67,"Away",0
"Central Conn. St.","2014-15","LIU",2015,2,2,68,54,"Away",0
"Central Conn. St.","2014-15","Mount St. Mary's",2015,2,7,60,49,"Home",0
"Central Conn. St.","2014-15","St. Francis Brooklyn",2015,2,9,61,43,"Home",0
"Central Conn. St.","2014-15","Robert Morris",2015,2,14,48,60,"Away",0
"Central Conn. St.","2014-15","Saint Francis (PA)",2015,2,16,48,61,"Away",0
"Central Conn. St.","2014-15","Sacred Heart",2015,2,21,70,58,"Home",0
"Central Conn. St.","2014-15","Saint Francis (PA)",2015,2,23,72,59,"Home",0
"Central Conn. St.","2014-15","Fairleigh Dickinson",2015,2,28,77,56,"Away",0
"Central Conn. St.","2014-15","Bryant",2015,3,2,53,55,"Away",0
"Central Conn. St.","2014-15","LIU",2015,3,8,72,51,"Home",0
"Central Conn. St.","2014-15","St. Francis Brooklyn",2015,3,11,63,71,"Home",2
"Central Conn. St.","2014-15","Fordham",2015,3,19,67,70,"Away",0
"UCF","2014-15","Fla. Atlantic",2014,11,14,94,74,"Home",0
"UCF","2014-15","Oakland",2014,11,17,98,65,"Home",0
"UCF","2014-15","Stetson",2014,11,19,49,67,"Home",0
"UCF","2014-15","Jacksonville",2014,11,25,71,59,"Home",0
"UCF","2014-15","Massachusetts",2014,11,30,62,67,"Away",0
"UCF","2014-15","North Florida",2014,12,2,60,56,"Home",0
"UCF","2014-15","FIU",2014,12,6,57,66,"Away",0
"UCF","2014-15","St. John's (NY)",2014,12,11,48,62,"Away",0
"UCF","2014-15","Iona",2014,12,14,67,75,"Away",0
"UCF","2014-15","Akron",2014,12,17,64,73,"Home",0
"UCF","2014-15","Middle Tenn.",2014,12,20,57,79,"Away",0
"UCF","2014-15","Houston",2014,12,27,64,50,"Away",0
"UCF","2014-15","Tulsa",2015,1,3,76,70,"Home",0
"UCF","2014-15","Memphis",2015,1,7,66,70,"Home",0
"UCF","2014-15","Cincinnati",2015,1,10,54,70,"Away",0
"UCF","2014-15","Tulane",2015,1,13,70,71,"Home",0
"UCF","2014-15","Temple",2015,1,17,57,72,"Away",0
"UCF","2014-15","UConn",2015,1,21,45,100,"Home",0
"UCF","2014-15","SMU",2015,1,25,61,57,"Away",0
"UCF","2014-15","Temple",2015,1,27,54,71,"Home",0
"UCF","2014-15","Tulsa",2015,1,31,61,70,"Away",0
"UCF","2014-15","South Fla.",2015,2,3,68,91,"Away",0
"UCF","2014-15","SMU",2015,2,7,60,70,"Home",0
"UCF","2014-15","Tulane",2015,2,10,55,66,"Away",0
"UCF","2014-15","Cincinnati",2015,2,14,66,51,"Home",0
"UCF","2014-15","Memphis",2015,2,18,49,65,"Away",0
"UCF","2014-15","Houston",2015,2,24,59,38,"Home",0
"UCF","2014-15","South Fla.",2015,2,28,71,99,"Home",0
"UCF","2014-15","East Carolina",2015,3,2,57,67,"Away",0
"UCF","2014-15","Cincinnati",2015,3,6,66,76,"Neutral",0
"Central Mich.","2014-15","Massachusetts",2014,11,16,72,70,"Home",0
"Central Mich.","2014-15","Kentucky",2014,11,22,68,71,"Home",0
"Central Mich.","2014-15","Richmond",2014,11,27,61,56,"Neutral",0
"Central Mich.","2014-15","Oregon",2014,11,28,73,67,"Neutral",0
"Central Mich.","2014-15","Memphis",2014,12,6,61,62,"Away",0
"Central Mich.","2014-15","Dayton",2014,12,13,76,86,"Away",0
"Central Mich.","2014-15","Delaware St.",2014,12,16,91,63,"Home",0
"Central Mich.","2014-15","South Carolina",2014,12,20,45,80,"Neutral",0
"Central Mich.","2014-15","Minnesota",2014,12,21,64,67,"Away",0
"Central Mich.","2014-15","Oakland",2014,12,28,74,69,"Home",0
"Central Mich.","2014-15","Dayton",2014,12,31,89,98,"Home",0
"Central Mich.","2014-15","Kent St.",2015,1,3,83,62,"Away",0
"Central Mich.","2014-15","Buffalo",2015,1,7,66,58,"Home",0
"Central Mich.","2014-15","Northern Ill.",2015,1,10,56,43,"Home",0
"Central Mich.","2014-15","Miami (OH)",2015,1,14,60,54,"Away",0
"Central Mich.","2014-15","Ohio",2015,1,17,51,71,"Away",0
"Central Mich.","2014-15","Akron",2015,1,24,72,74,"Home",0
"Central Mich.","2014-15","Kent St.",2015,1,28,65,63,"Home",0
"Central Mich.","2014-15","Ohio",2015,1,31,66,74,"Home",0
"Central Mich.","2014-15","Bowling Green",2015,2,4,57,54,"Away",0
"Central Mich.","2014-15","Western Mich.",2015,2,7,64,69,"Away",0
"Central Mich.","2014-15","Toledo",2015,2,11,46,61,"Home",0
"Central Mich.","2014-15","Eastern Mich.",2015,2,14,64,85,"Away",0
"Central Mich.","2014-15","Ball St.",2015,2,18,64,73,"Away",0
"Central Mich.","2014-15","Western Mich.",2015,2,21,63,51,"Home",0
"Central Mich.","2014-15","Northern Ill.",2015,2,25,62,69,"Away",0
"Central Mich.","2014-15","Toledo",2015,2,28,53,62,"Away",0
"Central Mich.","2014-15","Ball St.",2015,3,4,69,85,"Home",0
"Central Mich.","2014-15","Eastern Mich.",2015,3,7,86,93,"Home",0
"Central Mich.","2014-15","Northern Ill.",2015,3,9,49,44,"Away",0
"Central Mich.","2014-15","Western Mich.",2015,3,11,68,81,"Neutral",0
"Presbyterian","2014-15","Old Dominion",2014,11,14,26,41,"Away",0
"Presbyterian","2014-15","VCU",2014,11,16,36,55,"Away",0
"Presbyterian","2014-15","Allen",2014,11,18,120,45,"Home",0
"Presbyterian","2014-15","Western Caro.",2014,11,22,51,44,"Away",0
"Presbyterian","2014-15","Xavier",2014,11,26,43,45,"Away",0
"Presbyterian","2014-15","South Carolina St.",2014,11,29,46,33,"Home",0
"Presbyterian","2014-15","Gardner-Webb",2014,12,2,55,50,"Home",0
"Presbyterian","2014-15","High Point",2014,12,6,49,54,"Away",0
"Presbyterian","2014-15","Southern Wesleyan",2014,12,15,81,50,"Home",0
"Presbyterian","2014-15","Charlotte",2014,12,18,50,66,"Away",0
"Presbyterian","2014-15","N.C. Central",2014,12,20,45,33,"Away",0
"Presbyterian","2014-15","Campbell",2014,12,30,45,58,"Away",0
"Presbyterian","2014-15","UNC Asheville",2015,1,3,69,57,"Home",0
"Presbyterian","2014-15","Liberty",2015,1,5,42,59,"Away",0
"Presbyterian","2014-15","Radford",2015,1,8,35,43,"Home",0
"Presbyterian","2014-15","Coastal Carolina",2015,1,10,84,78,"Away",2
"Presbyterian","2014-15","Longwood",2015,1,17,53,48,"Home",0
"Presbyterian","2014-15","Charleston So.",2015,1,20,71,40,"Home",0
"Presbyterian","2014-15","Winthrop",2015,1,24,51,54,"Away",0
"Presbyterian","2014-15","Campbell",2015,1,27,51,42,"Home",0
"Presbyterian","2014-15","UNC Asheville",2015,1,31,46,59,"Away",0
"Presbyterian","2014-15","Gardner-Webb",2015,2,2,47,50,"Away",0
"Presbyterian","2014-15","High Point",2015,2,5,78,59,"Home",0
"Presbyterian","2014-15","Radford",2015,2,7,68,75,"Away",0
"Presbyterian","2014-15","Coastal Carolina",2015,2,10,78,56,"Home",0
"Presbyterian","2014-15","Liberty",2015,2,14,41,63,"Home",0
"Presbyterian","2014-15","Longwood",2015,2,21,36,32,"Away",1
"Presbyterian","2014-15","Charleston So.",2015,2,24,56,48,"Away",1
"Presbyterian","2014-15","Winthrop",2015,2,28,53,60,"Home",0
"Presbyterian","2014-15","Charleston So.",2015,3,3,47,39,"Neutral",0
"Presbyterian","2014-15","High Point",2015,3,5,62,75,"Neutral",0
"Seattle U","2014-15","Long Beach St.",2014,11,14,73,85,"Away",0
"Seattle U","2014-15","Portland St.",2014,11,16,54,47,"Home",0
"Seattle U","2014-15","Washington St.",2014,11,21,62,82,"Away",0
"Seattle U","2014-15","Montana St.",2014,11,23,61,74,"Away",0
"Seattle U","2014-15","Idaho",2014,11,29,50,65,"Home",0
"Seattle U","2014-15","Washington",2014,12,4,69,102,"Home",0
"Seattle U","2014-15","LMU (CA)",2014,12,6,62,57,"Home",0
"Seattle U","2014-15","San Diego",2014,12,12,54,59,"Home",0
"Seattle U","2014-15","San Francisco",2014,12,14,56,67,"Home",0
"Seattle U","2014-15","Montana",2014,12,17,64,70,"Home",1
"Seattle U","2014-15","Idaho St.",2014,12,21,55,63,"Home",0
"Seattle U","2014-15","Oregon",2014,12,29,44,70,"Away",0
"Seattle U","2014-15","UC Santa Barbara",2014,12,31,66,46,"Home",0
"Seattle U","2014-15","CSUN",2015,1,3,63,86,"Home",0
"Seattle U","2014-15","Cal St. Fullerton",2015,1,4,59,66,"Home",0
"Seattle U","2014-15","Utah Valley",2015,1,10,73,58,"Home",0
"Seattle U","2014-15","UTRGV",2015,1,15,58,80,"Away",0
"Seattle U","2014-15","New Mexico St.",2015,1,17,66,76,"Away",0
"Seattle U","2014-15","Chicago St.",2015,1,22,75,51,"Home",0
"Seattle U","2014-15","Kansas City",2015,1,24,60,46,"Home",0
"Seattle U","2014-15","CSU Bakersfield",2015,1,31,62,69,"Home",0
"Seattle U","2014-15","Grand Canyon",2015,2,5,59,56,"Away",0
"Seattle U","2014-15","Utah Valley",2015,2,7,42,73,"Away",0
"Seattle U","2014-15","New Mexico St.",2015,2,12,69,76,"Home",0
"Seattle U","2014-15","UTRGV",2015,2,14,60,70,"Home",0
"Seattle U","2014-15","Kansas City",2015,2,19,61,62,"Away",0
"Seattle U","2014-15","Chicago St.",2015,2,21,56,49,"Away",0
"Seattle U","2014-15","CSU Bakersfield",2015,2,28,61,73,"Away",0
"Seattle U","2014-15","Grand Canyon",2015,3,7,46,43,"Home",0
"Seattle U","2014-15","Utah Valley",2015,3,11,64,62,"Neutral",0
"Seattle U","2014-15","New Mexico St.",2015,3,13,75,79,"Neutral",1
"Chicago St.","2014-15","Northwestern",2014,11,14,48,102,"Home",0
"Chicago St.","2014-15","Western Ill.",2014,11,20,55,90,"Home",0
"Chicago St.","2014-15","Oakland",2014,11,23,40,66,"Away",0
"Chicago St.","2014-15","Jackson St.",2014,11,26,60,70,"Home",0
"Chicago St.","2014-15","Western Mich.",2014,11,29,43,73,"Home",0
"Chicago St.","2014-15","Purdue Fort Wayne",2014,12,4,62,79,"Home",0
"Chicago St.","2014-15","DePaul",2014,12,7,34,87,"Home",0
"Chicago St.","2014-15","St. Joseph's (IN)",2014,12,13,61,58,"Home",0
"Chicago St.","2014-15","UIC",2014,12,16,44,70,"Away",0
"Chicago St.","2014-15","Bradley",2014,12,18,62,59,"Away",0
"Chicago St.","2014-15","Milwaukee",2014,12,21,47,69,"Away",0
"Chicago St.","2014-15","Wright St.",2014,12,29,40,81,"Away",0
"Chicago St.","2014-15","NJIT",2015,1,4,48,59,"Away",0
"Chicago St.","2014-15","UTRGV",2015,1,10,60,75,"Home",0
"Chicago St.","2014-15","Kansas City",2015,1,17,59,65,"Home",0
"Chicago St.","2014-15","Seattle U",2015,1,22,51,75,"Away",0
"Chicago St.","2014-15","CSU Bakersfield",2015,1,24,58,83,"Away",0
"Chicago St.","2014-15","Utah Valley",2015,1,29,60,55,"Home",0
"Chicago St.","2014-15","Grand Canyon",2015,1,31,51,76,"Home",0
"Chicago St.","2014-15","New Mexico St.",2015,2,5,53,70,"Away",0
"Chicago St.","2014-15","UTRGV",2015,2,7,57,66,"Away",0
"Chicago St.","2014-15","Ind.-Northwest",2015,2,11,78,56,"Home",0
"Chicago St.","2014-15","Kansas City",2015,2,14,46,77,"Away",0
"Chicago St.","2014-15","CSU Bakersfield",2015,2,19,57,83,"Home",0
"Chicago St.","2014-15","Seattle U",2015,2,21,49,56,"Home",0
"Chicago St.","2014-15","Grand Canyon",2015,2,26,49,73,"Away",0
"Chicago St.","2014-15","Utah Valley",2015,2,28,53,68,"Away",0
"Chicago St.","2014-15","New Mexico St.",2015,3,7,54,62,"Home",0
"Chicago St.","2014-15","CSU Bakersfield",2015,3,11,53,77,"Neutral",0
"Albany (NY)","2014-15","St. Francis Brooklyn",2014,11,14,90,47,"Home",0
"Albany (NY)","2014-15","Penn St.",2014,11,16,54,53,"Away",0
"Albany (NY)","2014-15","Western Ky.",2014,11,20,54,63,"Away",0
"Albany (NY)","2014-15","Canisius",2014,11,26,64,59,"Away",0
"Albany (NY)","2014-15","Hofstra",2014,12,2,55,65,"Home",0
"Albany (NY)","2014-15","Colgate",2014,12,6,67,48,"Away",0
"Albany (NY)","2014-15","Marist",2014,12,10,58,61,"Away",0
"Albany (NY)","2014-15","Siena",2014,12,13,76,57,"Away",0
